question_id,question_name,question_content,option_id,option_content,option_correct,skill_ids
4290,MR_00107,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;string&gt;
#include &lt;tuple&gt;
using namespace std;
int main()
{
	tuple &lt;int, string&gt; tp1;
	tuple &lt;int, string&gt; tp2;
	tp1 = make_tuple(0, ""Hello"");
	tp2 = make_tuple(1, ""World"");
	auto tp3 = tuple_cat(tp1, tp2);
	cout &lt;&lt; ""("" &lt;&lt; get&lt;0&gt;(tp3) &lt;&lt; "", "" &lt;&lt; get&lt;1&gt;(tp3) &lt;&lt; "", "" &lt;&lt; get&lt;2&gt;(tp3) &lt;&lt; "","" &lt;&lt; get&lt;3&gt;(tp3)&lt;&lt;"")"" &lt;&lt; endl;
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15138,"<p>Another Answer</p>
",0,46
4291,OOP_99937,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;complex&gt;
using namespace std;
int main()
{
	complex &lt;double&gt; cn(3.0, 5.0);
	cout &lt;&lt; ""Complex number is: "" &lt;&lt; real(cn) &lt;&lt; "" + "" &lt;&lt; imag(cn) &lt;&lt; ""i"" &lt;&lt; endl;
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15139,"<p>Complex number is: 3 + 5i</p>
",1,2
4291,OOP_99937,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;complex&gt;
using namespace std;
int main()
{
	complex &lt;double&gt; cn(3.0, 5.0);
	cout &lt;&lt; ""Complex number is: "" &lt;&lt; real(cn) &lt;&lt; "" + "" &lt;&lt; imag(cn) &lt;&lt; ""i"" &lt;&lt; endl;
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15140,"<p>Complex number is: 5 + 3i</p>
",0,2
4291,OOP_99937,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;complex&gt;
using namespace std;
int main()
{
	complex &lt;double&gt; cn(3.0, 5.0);
	cout &lt;&lt; ""Complex number is: "" &lt;&lt; real(cn) &lt;&lt; "" + "" &lt;&lt; imag(cn) &lt;&lt; ""i"" &lt;&lt; endl;
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15141,"<p>Complex number is: 9 + 25i</p>
",0,2
4291,OOP_99937,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;complex&gt;
using namespace std;
int main()
{
	complex &lt;double&gt; cn(3.0, 5.0);
	cout &lt;&lt; ""Complex number is: "" &lt;&lt; real(cn) &lt;&lt; "" + "" &lt;&lt; imag(cn) &lt;&lt; ""i"" &lt;&lt; endl;
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15142,"<p>Complex number is: 3 &ndash; 5i</p>
",0,2
4291,OOP_99937,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;complex&gt;
using namespace std;
int main()
{
	complex &lt;double&gt; cn(3.0, 5.0);
	cout &lt;&lt; ""Complex number is: "" &lt;&lt; real(cn) &lt;&lt; "" + "" &lt;&lt; imag(cn) &lt;&lt; ""i"" &lt;&lt; endl;
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15143,"<p>Another Answer</p>
",0,2
4292,OOP_99936,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;complex&gt;
using namespace std;
int main()
{
	complex &lt;double&gt; cn(3.0, 5.0);
	cout &lt;&lt; ""Absolute value is: "" &lt;&lt; abs(cn);
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15144,"<p>Absolute value is: 4</p>
",0,2
4292,OOP_99936,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;complex&gt;
using namespace std;
int main()
{
	complex &lt;double&gt; cn(3.0, 5.0);
	cout &lt;&lt; ""Absolute value is: "" &lt;&lt; abs(cn);
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15145,"<p>Absolute value is: 5</p>
",0,2
4292,OOP_99936,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;complex&gt;
using namespace std;
int main()
{
	complex &lt;double&gt; cn(3.0, 5.0);
	cout &lt;&lt; ""Absolute value is: "" &lt;&lt; abs(cn);
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15146,"<p>Absolute value is: 3</p>
",0,2
4292,OOP_99936,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;complex&gt;
using namespace std;
int main()
{
	complex &lt;double&gt; cn(3.0, 5.0);
	cout &lt;&lt; ""Absolute value is: "" &lt;&lt; abs(cn);
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15147,"<p>Absolute value is: 5.83095</p>
",1,2
4292,OOP_99936,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;complex&gt;
using namespace std;
int main()
{
	complex &lt;double&gt; cn(3.0, 5.0);
	cout &lt;&lt; ""Absolute value is: "" &lt;&lt; abs(cn);
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15148,"<p>Another Answer</p>
",0,2
4293,MR_00108,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;complex&gt;
using namespace std;
int main()
{
	complex &lt;double&gt; cn(3.0, 5.0);
	cout &lt;&lt; arg(cn);
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15149,"<p>1.03038</p>
",1,46
4293,MR_00108,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;complex&gt;
using namespace std;
int main()
{
	complex &lt;double&gt; cn(3.0, 5.0);
	cout &lt;&lt; arg(cn);
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15150,"<p>0</p>
",0,46
4293,MR_00108,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;complex&gt;
using namespace std;
int main()
{
	complex &lt;double&gt; cn(3.0, 5.0);
	cout &lt;&lt; arg(cn);
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15151,"<p>Compile Error</p>
",0,46
4293,MR_00108,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;complex&gt;
using namespace std;
int main()
{
	complex &lt;double&gt; cn(3.0, 5.0);
	cout &lt;&lt; arg(cn);
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15152,"<p>Runtime Error</p>
",0,46
4293,MR_00108,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;complex&gt;
using namespace std;
int main()
{
	complex &lt;double&gt; cn(3.0, 5.0);
	cout &lt;&lt; arg(cn);
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15153,"<p>Another Answer</p>
",0,46
4294,MR_00109,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;complex&gt;
using namespace std;
int main()
{
	complex &lt;double&gt; cn(3.0, 5.0);
	cout &lt;&lt; ""Complex number with magnitude "" &lt;&lt; abs(cn) 
		&lt;&lt; ""and phase angle ""&lt;&lt;arg(cn)
		&lt;&lt;"" is:"" &lt;&lt;polar(abs(cn), arg(cn))&lt;&lt;endl;
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15154,"<p>Complex number with magnitude 5.83095 and phase angle 1.03038 is: (3,5)</p>
",1,46
4294,MR_00109,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;complex&gt;
using namespace std;
int main()
{
	complex &lt;double&gt; cn(3.0, 5.0);
	cout &lt;&lt; ""Complex number with magnitude "" &lt;&lt; abs(cn) 
		&lt;&lt; ""and phase angle ""&lt;&lt;arg(cn)
		&lt;&lt;"" is:"" &lt;&lt;polar(abs(cn), arg(cn))&lt;&lt;endl;
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15155,"<p>Complex number with magnitude 1.03038 and phase angle 5.83095 is: (3,5)</p>
",0,46
4294,MR_00109,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;complex&gt;
using namespace std;
int main()
{
	complex &lt;double&gt; cn(3.0, 5.0);
	cout &lt;&lt; ""Complex number with magnitude "" &lt;&lt; abs(cn) 
		&lt;&lt; ""and phase angle ""&lt;&lt;arg(cn)
		&lt;&lt;"" is:"" &lt;&lt;polar(abs(cn), arg(cn))&lt;&lt;endl;
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15156,"<p>Complex number with magnitude 5.83095 and phase angle 5.83095 is: (3,5)</p>
",0,46
4294,MR_00109,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;complex&gt;
using namespace std;
int main()
{
	complex &lt;double&gt; cn(3.0, 5.0);
	cout &lt;&lt; ""Complex number with magnitude "" &lt;&lt; abs(cn) 
		&lt;&lt; ""and phase angle ""&lt;&lt;arg(cn)
		&lt;&lt;"" is:"" &lt;&lt;polar(abs(cn), arg(cn))&lt;&lt;endl;
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15157,"<p>Complex number with magnitude 1.03038 and phase angle 1.03038 is: (3,5)</p>
",0,46
4294,MR_00109,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;complex&gt;
using namespace std;
int main()
{
	complex &lt;double&gt; cn(3.0, 5.0);
	cout &lt;&lt; ""Complex number with magnitude "" &lt;&lt; abs(cn) 
		&lt;&lt; ""and phase angle ""&lt;&lt;arg(cn)
		&lt;&lt;"" is:"" &lt;&lt;polar(abs(cn), arg(cn))&lt;&lt;endl;
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15158,"<p>Another Answer</p>
",0,46
4295,MR_00110,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;complex&gt;
using namespace std;
int main()
{
	complex &lt;double&gt; cn(3.0, 4.0);
	cout &lt;&lt; ""Norm is: "" &lt;&lt; norm(cn);
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15159,"<p>9</p>
",0,46
4295,MR_00110,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;complex&gt;
using namespace std;
int main()
{
	complex &lt;double&gt; cn(3.0, 4.0);
	cout &lt;&lt; ""Norm is: "" &lt;&lt; norm(cn);
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15160,"<p>16</p>
",0,46
4295,MR_00110,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;complex&gt;
using namespace std;
int main()
{
	complex &lt;double&gt; cn(3.0, 4.0);
	cout &lt;&lt; ""Norm is: "" &lt;&lt; norm(cn);
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15161,"<p>25</p>
",1,46
4295,MR_00110,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;complex&gt;
using namespace std;
int main()
{
	complex &lt;double&gt; cn(3.0, 4.0);
	cout &lt;&lt; ""Norm is: "" &lt;&lt; norm(cn);
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15162,"<p>5</p>
",0,46
4295,MR_00110,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;complex&gt;
using namespace std;
int main()
{
	complex &lt;double&gt; cn(3.0, 4.0);
	cout &lt;&lt; ""Norm is: "" &lt;&lt; norm(cn);
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15163,"<p>Another Answer</p>
",0,46
4296,MR_00111,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;complex&gt;
using namespace std;
int main()
{
	complex &lt;double&gt; cn(3.0, 4.0);
	auto cnj = conj(cn);
	cout &lt;&lt; ""Conjugate of "" &lt;&lt; real(cn) &lt;&lt; ""+("" &lt;&lt; imag(cn) 
		&lt;&lt; "")i is: "" &lt;&lt; real(cnj) 
		&lt;&lt; ""+ (""&lt;&lt;imag(cnj)&lt;&lt;"")i""&lt;&lt;endl;
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15164,"<p>Conjugate of 3+(4)i is: 3+(4)i</p>
",0,46
4296,MR_00111,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;complex&gt;
using namespace std;
int main()
{
	complex &lt;double&gt; cn(3.0, 4.0);
	auto cnj = conj(cn);
	cout &lt;&lt; ""Conjugate of "" &lt;&lt; real(cn) &lt;&lt; ""+("" &lt;&lt; imag(cn) 
		&lt;&lt; "")i is: "" &lt;&lt; real(cnj) 
		&lt;&lt; ""+ (""&lt;&lt;imag(cnj)&lt;&lt;"")i""&lt;&lt;endl;
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15165,"<p>Conjugate of 3+(4)i is: 3-(-4)i</p>
",0,46
4296,MR_00111,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;complex&gt;
using namespace std;
int main()
{
	complex &lt;double&gt; cn(3.0, 4.0);
	auto cnj = conj(cn);
	cout &lt;&lt; ""Conjugate of "" &lt;&lt; real(cn) &lt;&lt; ""+("" &lt;&lt; imag(cn) 
		&lt;&lt; "")i is: "" &lt;&lt; real(cnj) 
		&lt;&lt; ""+ (""&lt;&lt;imag(cnj)&lt;&lt;"")i""&lt;&lt;endl;
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15166,"<p>Conjugate of 3+(4)i is: 3-(+4)i</p>
",0,46
4296,MR_00111,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;complex&gt;
using namespace std;
int main()
{
	complex &lt;double&gt; cn(3.0, 4.0);
	auto cnj = conj(cn);
	cout &lt;&lt; ""Conjugate of "" &lt;&lt; real(cn) &lt;&lt; ""+("" &lt;&lt; imag(cn) 
		&lt;&lt; "")i is: "" &lt;&lt; real(cnj) 
		&lt;&lt; ""+ (""&lt;&lt;imag(cnj)&lt;&lt;"")i""&lt;&lt;endl;
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15167,"<p>Conjugate of 3+(4)i is: 3+(-4)i</p>
",1,46
4296,MR_00111,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;complex&gt;
using namespace std;
int main()
{
	complex &lt;double&gt; cn(3.0, 4.0);
	auto cnj = conj(cn);
	cout &lt;&lt; ""Conjugate of "" &lt;&lt; real(cn) &lt;&lt; ""+("" &lt;&lt; imag(cn) 
		&lt;&lt; "")i is: "" &lt;&lt; real(cnj) 
		&lt;&lt; ""+ (""&lt;&lt;imag(cnj)&lt;&lt;"")i""&lt;&lt;endl;
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15168,"<p>Another Answer</p>
",0,46
4297,MR_00112,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;complex&gt;
using namespace std;
int main()
{
	complex &lt;double&gt; cn(3.0, 4.0);
	cout &lt;&lt; ""proj"" &lt;&lt; cn &lt;&lt; "" : "" &lt;&lt; proj(cn) &lt;&lt; endl;
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15169,"<p>proj(3,4) : (3,4)</p>
",1,46
4297,MR_00112,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;complex&gt;
using namespace std;
int main()
{
	complex &lt;double&gt; cn(3.0, 4.0);
	cout &lt;&lt; ""proj"" &lt;&lt; cn &lt;&lt; "" : "" &lt;&lt; proj(cn) &lt;&lt; endl;
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15170,"<p>proj(3,4) : (4,3)</p>
",0,46
4297,MR_00112,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;complex&gt;
using namespace std;
int main()
{
	complex &lt;double&gt; cn(3.0, 4.0);
	cout &lt;&lt; ""proj"" &lt;&lt; cn &lt;&lt; "" : "" &lt;&lt; proj(cn) &lt;&lt; endl;
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15171,"<p>proj(3,4) : (-3,-4)</p>
",0,46
4297,MR_00112,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;complex&gt;
using namespace std;
int main()
{
	complex &lt;double&gt; cn(3.0, 4.0);
	cout &lt;&lt; ""proj"" &lt;&lt; cn &lt;&lt; "" : "" &lt;&lt; proj(cn) &lt;&lt; endl;
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15172,"<p>proj(3,4) : (-3,4)</p>
",0,46
4297,MR_00112,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;complex&gt;
using namespace std;
int main()
{
	complex &lt;double&gt; cn(3.0, 4.0);
	cout &lt;&lt; ""proj"" &lt;&lt; cn &lt;&lt; "" : "" &lt;&lt; proj(cn) &lt;&lt; endl;
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15173,"<p>Another Answer</p>
",0,46
4298,MR_00113,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;complex&gt;
using namespace std;
int main()
{
	complex &lt;double&gt; cn(3.0, 4.0);
	cout &lt;&lt; log(cn) &lt;&lt; endl;
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15174,"<p>1.60944</p>
",0,46
4298,MR_00113,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;complex&gt;
using namespace std;
int main()
{
	complex &lt;double&gt; cn(3.0, 4.0);
	cout &lt;&lt; log(cn) &lt;&lt; endl;
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15175,"<p>(1.60944,0.927295)</p>
",1,46
4298,MR_00113,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;complex&gt;
using namespace std;
int main()
{
	complex &lt;double&gt; cn(3.0, 4.0);
	cout &lt;&lt; log(cn) &lt;&lt; endl;
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15176,"<p>0.927295</p>
",0,46
4298,MR_00113,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;complex&gt;
using namespace std;
int main()
{
	complex &lt;double&gt; cn(3.0, 4.0);
	cout &lt;&lt; log(cn) &lt;&lt; endl;
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15177,"<p>1.60944 + 0.927295</p>
",0,46
4298,MR_00113,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;complex&gt;
using namespace std;
int main()
{
	complex &lt;double&gt; cn(3.0, 4.0);
	cout &lt;&lt; log(cn) &lt;&lt; endl;
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15178,"<p>Another Answer</p>
",0,46
4299,MR_00114,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;complex&gt;
using namespace std;
int main()
{
	complex &lt;double&gt; cn(3.0, 4.0);
	cout &lt;&lt; sin(cn) &lt;&lt; endl;
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15179,"<p>(3.85374,-27.0168)</p>
",1,46
4299,MR_00114,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;complex&gt;
using namespace std;
int main()
{
	complex &lt;double&gt; cn(3.0, 4.0);
	cout &lt;&lt; sin(cn) &lt;&lt; endl;
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15180,"<p>3.85374</p>
",0,46
4299,MR_00114,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;complex&gt;
using namespace std;
int main()
{
	complex &lt;double&gt; cn(3.0, 4.0);
	cout &lt;&lt; sin(cn) &lt;&lt; endl;
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15181,"<p>-27.0168</p>
",0,46
4299,MR_00114,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;complex&gt;
using namespace std;
int main()
{
	complex &lt;double&gt; cn(3.0, 4.0);
	cout &lt;&lt; sin(cn) &lt;&lt; endl;
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15182,"<p>3.85374 &ndash; 27.0168</p>
",0,46
4299,MR_00114,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;complex&gt;
using namespace std;
int main()
{
	complex &lt;double&gt; cn(3.0, 4.0);
	cout &lt;&lt; sin(cn) &lt;&lt; endl;
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15183,"<p>Another Answer</p>
",0,46
4300,MR_00115,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;valarray&gt;
using namespace std;
int main()
{
	valarray&lt;int&gt; varr = { 10, 2, 20, 1, 30 };
	for (int&amp; x : varr) cout &lt;&lt; x &lt;&lt; "" "";
	cout &lt;&lt; endl;
	varr = varr.apply([](int x) {return x += 5; });
	for (int&amp; x : varr) cout &lt;&lt; x &lt;&lt; "" "";
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15184,"<p>10 2 20 1 30&nbsp;<br />
15 7 25 6 35</p>
",1,46
4300,MR_00115,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;valarray&gt;
using namespace std;
int main()
{
	valarray&lt;int&gt; varr = { 10, 2, 20, 1, 30 };
	for (int&amp; x : varr) cout &lt;&lt; x &lt;&lt; "" "";
	cout &lt;&lt; endl;
	varr = varr.apply([](int x) {return x += 5; });
	for (int&amp; x : varr) cout &lt;&lt; x &lt;&lt; "" "";
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15185,"<p>10 2 20 1 30&nbsp;<br />
10 7 25 6 35</p>
",0,46
4300,MR_00115,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;valarray&gt;
using namespace std;
int main()
{
	valarray&lt;int&gt; varr = { 10, 2, 20, 1, 30 };
	for (int&amp; x : varr) cout &lt;&lt; x &lt;&lt; "" "";
	cout &lt;&lt; endl;
	varr = varr.apply([](int x) {return x += 5; });
	for (int&amp; x : varr) cout &lt;&lt; x &lt;&lt; "" "";
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15186,"<p>10 2 20 1 30&nbsp;<br />
15 7 20 1 35</p>
",0,46
4300,MR_00115,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;valarray&gt;
using namespace std;
int main()
{
	valarray&lt;int&gt; varr = { 10, 2, 20, 1, 30 };
	for (int&amp; x : varr) cout &lt;&lt; x &lt;&lt; "" "";
	cout &lt;&lt; endl;
	varr = varr.apply([](int x) {return x += 5; });
	for (int&amp; x : varr) cout &lt;&lt; x &lt;&lt; "" "";
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15187,"<p>15 7 25 6 35</p>
",0,46
4300,MR_00115,"<p>Kết quả thực hiện đoạn chương tr&igrave;nh sau l&agrave; g&igrave; ?</p>

<pre>
<code class=""language-cpp"">#include &lt;iostream&gt;
#include &lt;valarray&gt;
using namespace std;
int main()
{
	valarray&lt;int&gt; varr = { 10, 2, 20, 1, 30 };
	for (int&amp; x : varr) cout &lt;&lt; x &lt;&lt; "" "";
	cout &lt;&lt; endl;
	varr = varr.apply([](int x) {return x += 5; });
	for (int&amp; x : varr) cout &lt;&lt; x &lt;&lt; "" "";
	return 0;
}</code></pre>

<p>&nbsp;</p>
",15188,"<p>Another Answer</p>
",0,46
